Index,URL,Name,Country,Title,Source,Source_link,Importance,Currency,Description
79,https://www.investing.com/economic-calendar/current-account-79 ,current account,Canada,Canada Current Account,Statistics Canada,http://www.statcan.gc.ca/eng/start ,2.0,CAD,"The Current Account index measures the difference in value between exported and imported goods, services and interest payments during the reported month. The goods portion is the same as the monthly Trade Balance figure. Because foreigners must buy the domestic currency to pay for the nation's exports the data can have a sizable affect on the CAD.A higher than expected reading should be taken as positive/bullish for the CAD, while a lower than expected reading should be taken as negative/bearish for the CAD."
80,https://www.investing.com/economic-calendar/current-account-80 ,current account,Australia,Australia Current Account,Australian Bureau of Statistics,http://www.abs.gov.au/ausstats/abs%40.nsf/mf/5302.0 ,2.0,AUD,"The Current Account index measures the difference in value between exported and imported goods, services and interest payments during the reported month. The goods portion is the same as the monthly Trade Balance figure. Because foreigners must buy the domestic currency to pay for the nation's exports the data can have a sizable affect on the AUD.A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
81,https://www.investing.com/economic-calendar/current-account-81 ,current account,United States,United States Current Account,Bureau of Economic Analysis,https://www.bea.gov/newsreleases/international/transactions/transnewsrelease.htm ,2.0,USD,"The Current Account index measures the difference in value between exported and imported goods, services and interest payments during the reported month. The goods portion is the same as the monthly Trade Balance figure. Because foreigners must buy the domestic currency to pay for the nation's exports the data can have a sizable affect on the USD.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
82,https://www.investing.com/economic-calendar/current-account-82 ,current account,New Zealand,New Zealand Current Account QoQ,Statistics New Zealand,http://www.stats.govt.nz/ ,2.0,NZD,"The Current Account index measures the difference in value between exported and imported goods, services and interest payments during the reported month. The goods portion is the same as the monthly Trade Balance figure. Because foreigners must buy the domestic currency to pay for the nation's exports the data can have a sizable affect on the NZD.A higher than expected reading should be taken as positive/bullish for the NZD, while a lower than expected reading should be taken as negative/bearish for the NZD."
83,https://www.investing.com/economic-calendar/current-account-83 ,current account,United Kingdom,United Kingdom Current Account,Office for National Statistics,https://www.ons.gov.uk/economy/nationalaccounts/balanceofpayments/bulletins/balanceofpayments/previousReleases ,2.0,GBP,"The Current Account index measures the difference in value between exported and imported goods, services and interest payments during the reported month. The goods portion is the same as the monthly Trade Balance figure. Because foreigners must buy the domestic currency to pay for the nation's exports the data can have a sizable affect on the GBP.A higher than expected reading should be taken as positive/bullish for the GBP, while a lower than expected reading should be taken as negative/bearish for the GBP."
84,https://www.investing.com/economic-calendar/discount-rate-84 ,discount rate,United States,United States Discount Rate,, ,2.0,USD,"Eight times per year the Federal Open Market Committee (FOMC) votes on where to set the country's short term interest rate or federal funds rate. Short term interest rates are the predominant factor in currency valuation. The discount rate, which is the interest rate charged to commercial banks and other depository institutions on loans they receive from their regional Federal Reserve bank's lending facility, is usually moved in tandem with the federal funds rate, but can also be moved independently. "
85,https://www.investing.com/economic-calendar/total-vehicle-sales-85 ,total vehicle sales,United States,United States Total Vehicle Sales,Motor Intelligence Research,http://www.motorintelligence.com/ ,1.0,USD,"Total Vehicle Sales measures the annualized number of new vehicles sold domestically in the reported month. It is an important indicator of consumer spending and is also correlated to consumer confidence.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
86,https://www.investing.com/economic-calendar/durable-goods-orders-86 ,durable goods orders,United States,United States Durable Goods Orders MoM,Census Bureau,http://www.census.gov/manufacturing/m3/index.html ,3.0,USD,"Durable Goods Orders measures the change in the total value of new orders for long lasting manufactured goods, including transportation items.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
87,,,,,,,,,
88,https://www.investing.com/economic-calendar/ecb-president-trichet-speaks-88 ,ecb president trichet speaks,Europe,European Central Bank (ECB) President Trichet Speaks,European Central Bank,http://www.ecb.int/press/key/speaker/pres/html/index.en.html ,2.0,EUR,"European Central Bank (ECB) President Jean-Claude Trichet (November 2003 - October 2011) is to speak. As head of the ECB, which sets short term interest rates, he has a major influence over the value of the euro. Traders watch his speeches closely as they are often used to drop subtle hints regarding future monetary policy and interest rate shifts.His comments may determine a short-term positive or negative trend. "
89,,,,,,,,,
90,,,,,,,,,
91,https://www.investing.com/economic-calendar/economy-watchers-current-index-91 ,economy watchers current index,Japan,Japan Economy Watchers Current Index,Cabinet Office,http://www.cao.go.jp/index-e.html ,1.0,JPY,"The Economy Watchers Current Index measures the current mood of businesses that directly service consumers, such as barbers, taxi drivers, and waiters. The data is compiled from a survey of about 2,000 workers. A reading above 50.0 indicates optimism; below indicates pessimism. A higher than expected reading should be taken as positive/bullish for the JPY, while a lower than expected reading should be taken as negative/bearish for the JPY."
